id,common_name,observed_on,place_guess,latitude,longitude,quality_grade,annotation_summary,url,life_stage,alive_dead
49365696,Northern Diamondback Terrapin,2020-06-12 16:21:05-04:00,"New Jersey, US",39.5807904288,-74.291594385,research,,https://www.inaturalist.org/observations/49365696,,
49365537,Northern Diamondback Terrapin,2020-06-12 16:19:28-04:00,"New Jersey, US",39.5310072205,-74.3881166637,research,,https://www.inaturalist.org/observations/49365537,,
49365211,Northern Diamondback Terrapin,2020-06-12 16:15:45-04:00,"New Jersey, US",39.5294992192,-74.3340408153,research,,https://www.inaturalist.org/observations/49365211,,
49364379,Northern Diamondback Terrapin,2020-06-12 16:07:04-04:00,"New Jersey, US",39.4025088714,-74.3462390075,research,,https://www.inaturalist.org/observations/49364379,,
49363054,Northern Diamondback Terrapin,2020-06-12 15:54:07-04:00,"New Jersey, US",39.4254805185,-74.3257324857,research,,https://www.inaturalist.org/observations/49363054,,
49362752,Northern Diamondback Terrapin,2020-06-12 15:51:31-04:00,"New Jersey, US",39.4806998858,-74.3694128462,research,,https://www.inaturalist.org/observations/49362752,,
49361923,Northern Diamondback Terrapin,2020-06-12 15:44:05-04:00,"New Jersey, US",39.4575165752,-74.3419162022,research,,https://www.inaturalist.org/observations/49361923,,
49361181,Northern Diamondback Terrapin,2020-06-12 15:36:33-04:00,"New Jersey, US",39.5471802544,-74.3945466645,research,,https://www.inaturalist.org/observations/49361181,,
49360748,Northern Diamondback Terrapin,2020-06-12 15:32:39-04:00,"New Jersey, US",39.5530118091,-74.3131843691,research,,https://www.inaturalist.org/observations/49360748,,
49360452,Northern Diamondback Terrapin,2020-06-12 15:29:33-04:00,"New Jersey, US",39.4059819327,-74.2743197529,research,,https://www.inaturalist.org/observations/49360452,,
49360163,Northern Diamondback Terrapin,2020-06-12 15:26:30-04:00,"New Jersey, US",39.4370513199,-74.2669356246,research,,https://www.inaturalist.org/observations/49360163,,
49360002,Northern Diamondback Terrapin,2020-06-12 15:24:36-04:00,"New Jersey, US",39.540268988,-74.3077990932,research,,https://www.inaturalist.org/observations/49360002,,
49359131,Northern Diamondback Terrapin,2020-06-12 15:15:32-04:00,"New Jersey, US",39.5096933273,-74.3540862484,research,,https://www.inaturalist.org/observations/49359131,,
49358866,Northern Diamondback Terrapin,2020-06-12 15:13:36-04:00,"New Jersey, US",39.5845857957,-74.2493894463,research,,https://www.inaturalist.org/observations/49358866,,
49356507,Northern Diamondback Terrapin,2020-06-12 14:48:53-04:00,"New Jersey, US",39.4329474232,-74.4397891272,research,,https://www.inaturalist.org/observations/49356507,,
49355249,Northern Diamondback Terrapin,2020-06-12 14:37:30-04:00,"New Jersey, US",39.4170655789,-74.5454410158,research,Alive or Dead: Dead,https://www.inaturalist.org/observations/49355249,,Dead
49352166,Northern Diamondback Terrapin,2020-06-12 14:10:34-04:00,"New Jersey, US",39.5419488141,-74.5426545962,research,,https://www.inaturalist.org/observations/49352166,,
49350638,Northern Diamondback Terrapin,2020-06-12 13:54:45-04:00,"New Jersey, US",39.3384222432,-74.4394649856,research,,https://www.inaturalist.org/observations/49350638,,
49348072,Northern Diamondback Terrapin,2020-06-12 13:26:40-04:00,"New Jersey, US",39.2014525865,-74.4348894871,research,,https://www.inaturalist.org/observations/49348072,,
49346665,Northern Diamondback Terrapin,2020-06-12 13:17:12-04:00,"New Jersey, US",39.520186295,-74.2225009991,research,,https://www.inaturalist.org/observations/49346665,,
49346536,Northern Diamondback Terrapin,2020-06-12 13:15:31-04:00,"New Jersey, US",39.5531914604,-74.3390548207,research,,https://www.inaturalist.org/observations/49346536,,
49346055,Northern Diamondback Terrapin,2020-06-12 13:10:07-04:00,"New Jersey, US",39.5360698942,-74.2201070536,research,,https://www.inaturalist.org/observations/49346055,,
49344917,Northern Diamondback Terrapin,2020-06-12 12:58:20-04:00,"New Jersey, US",39.4872127086,-74.365604016,research,,https://www.inaturalist.org/observations/49344917,,
49342709,Northern Diamondback Terrapin,2020-06-12 12:35:31-04:00,"New Jersey, US",39.5773748924,-74.5263438603,research,,https://www.inaturalist.org/observations/49342709,,
49341047,Northern Diamondback Terrapin,2020-06-12 12:21:12-04:00,"New Jersey, US",39.4522001271,-74.4746128283,research,,https://www.inaturalist.org/observations/49341047,,
49340333,Northern Diamondback Terrapin,2020-06-12 10:07:28-04:00,"Cape May County, US-NJ, US",39.0383262969,-74.7759858611,research,,https://www.inaturalist.org/observations/49340333,,
49335619,Northern Diamondback Terrapin,2020-06-12 11:20:38-04:00,"New Jersey, US",39.4844226257,-74.545238549,research,Alive or Dead: Dead,https://www.inaturalist.org/observations/49335619,,Dead
49335568,Northern Diamondback Terrapin,2020-06-11 12:53:17-04:00,"New Jersey, US",39.5110564411,-74.3249956317,research,,https://www.inaturalist.org/observations/49335568,,
49333837,Northern Diamondback Terrapin,2020-06-12 11:10:56-04:00,"New Jersey, US",39.4846027969,-74.251685652,research,,https://www.inaturalist.org/observations/49333837,,
49317276,Northern Diamondback Terrapin,2020-06-12 07:23:32-04:00,"New Jersey, US",39.2919471008,-74.5612953948,research,,https://www.inaturalist.org/observations/49317276,,
49239954,Northern Diamondback Terrapin,2020-06-11 12:45:33-04:00,"New Jersey, US",39.4943474032,-74.3446466112,research,,https://www.inaturalist.org/observations/49239954,,
49160700,Northern Diamondback Terrapin,2020-06-10 16:44:23-04:00,"New Jersey, US",39.6732754569,-74.3569694979,research,,https://www.inaturalist.org/observations/49160700,,
49137540,Northern Diamondback Terrapin,2020-06-09 17:19:35-04:00,"New Jersey, US",39.5809807305,-74.5491206167,research,,https://www.inaturalist.org/observations/49137540,,
49128329,Northern Diamondback Terrapin,2020-06-10 11:18:11-04:00,"New Jersey, US",39.4522177549,-74.3962176139,research,,https://www.inaturalist.org/observations/49128329,,
49125222,Northern Diamondback Terrapin,2020-06-10 10:44:45-04:00,"New Jersey, US",39.5317468033,-74.5980571358,research,,https://www.inaturalist.org/observations/49125222,,
49115035,Northern Diamondback Terrapin,2020-06-10 08:19:10+00:00,United States,38.8864167805,-74.8239808883,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/49115035,Adult,Alive
49049198,Northern Diamondback Terrapin,2020-06-09 14:49:04-04:00,"New Jersey, US",39.656725487,-74.2203734861,research,,https://www.inaturalist.org/observations/49049198,,
49042334,Northern Diamondback Terrapin,2020-06-09 13:48:52-04:00,"New Jersey, US",39.2545894924,-74.4471692944,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/49042334,Adult,Alive
49040398,Northern Diamondback Terrapin,2020-06-09 13:31:06-04:00,"New Jersey, US",39.3052342241,-74.4605683531,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Dead",https://www.inaturalist.org/observations/49040398,Adult,Dead
48951897,Atlantic Menhaden,2020-06-08 15:53:00-04:00,"Sandy Hook, Middletown, NJ, USA",40.4771825278,-74.0086091111,research,Alive or Dead: Dead,https://www.inaturalist.org/observations/48951897,,Dead
48949490,Northern Diamondback Terrapin,2020-06-08 16:10:21-04:00,"New Jersey, US",39.2147754546,-74.4625533723,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Dead",https://www.inaturalist.org/observations/48949490,Adult,Dead
48942689,Northern Diamondback Terrapin,2020-06-06 09:38:15-04:00,"New Jersey, US",39.4850915404,-74.3610463512,research,,https://www.inaturalist.org/observations/48942689,,
48929490,Northern Diamondback Terrapin,2020-06-08 13:20:23-04:00,"New Jersey, US",39.54987778,-74.453577623,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/48929490,,Alive
48730739,Northern Diamondback Terrapin,2020-06-04 18:14:58-04:00,"New Jersey, US",39.4774670564,-74.3704018928,research,,https://www.inaturalist.org/observations/48730739,,
48673157,Northern Diamondback Terrapin,2020-06-06 12:45:49-04:00,"New Jersey, US",39.7141567787,-74.2622343102,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/48673157,Adult,Alive
48667210,Northern Diamondback Terrapin,2020-06-06 12:31:34-04:00,"New Jersey, US",39.7540984684,-74.2601381141,research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/48667210,Adult,Alive
48646608,Northern Diamondback Terrapin,2020-06-06 09:38:30-04:00,"New Jersey, US",39.4252300849,-74.2623574508,research,,https://www.inaturalist.org/observations/48646608,,
48643307,Northern Diamondback Terrapin,2020-06-06 08:59:37-04:00,"New Jersey, US",39.404872869,-74.3125413148,research,"Life Stage: Juvenile, Alive or Dead: Dead",https://www.inaturalist.org/observations/48643307,Juvenile,Dead
48563110,Northern Diamondback Terrapin,2020-06-05 13:41:11-04:00,"New Jersey, US",39.5536839985,-74.2629886282,research,,https://www.inaturalist.org/observations/48563110,,
48558058,Northern Diamondback Terrapin,2020-06-05 13:26:03-04:00,"New Jersey, US",39.4295699851,-74.2353550792,research,"Life Stage: Juvenile, Alive or Dead: Alive",https://www.inaturalist.org/observations/48558058,Juvenile,Alive
48556045,Northern Diamondback Terrapin,2020-06-05 13:09:35-04:00,"New Jersey, US",39.369167116,-74.5861178063,research,,https://www.inaturalist.org/observations/48556045,,
48555131,Northern Diamondback Terrapin,2020-06-05 12:59:58-04:00,"New Jersey, US",39.2093377351,-74.4824626361,research,,https://www.inaturalist.org/observations/48555131,,
48555122,Northern Diamondback Terrapin,2020-06-05 12:04:23-04:00,"New Jersey, US",39.4024863846,-74.3877466505,research,"Life Stage: Juvenile, Alive or Dead: Alive",https://www.inaturalist.org/observations/48555122,Juvenile,Alive
48554693,Northern Diamondback Terrapin,2020-06-05 12:43:40-04:00,"New Jersey, US",39.6805672169,-74.3695335599,research,,https://www.inaturalist.org/observations/48554693,,
48554588,Northern Diamondback Terrapin,2020-06-05 12:55:03-04:00,"New Jersey, US",39.2552302165,-74.5290547684,research,,https://www.inaturalist.org/observations/48554588,,
48552573,Northern Diamondback Terrapin,2020-06-05 12:34:36-04:00,"New Jersey, US",39.4213382937,-74.2226634835,research,"Life Stage: Juvenile, Alive or Dead: Dead",https://www.inaturalist.org/observations/48552573,Juvenile,Dead
48549385,Northern Diamondback Terrapin,2020-06-05 11:37:01-04:00,"New Jersey, US",39.4027267591,-74.3840735547,research,Alive or Dead: Dead,https://www.inaturalist.org/observations/48549385,,Dead
48546611,Northern Diamondback Terrapin,2020-06-04 09:45:45-04:00,"New Jersey, US",39.4306573196,-74.2836823895,research,Alive or Dead: Dead,https://www.inaturalist.org/observations/48546611,,Dead
48546575,Northern Diamondback Terrapin,2020-06-04 09:45:58-04:00,"New Jersey, US",39.4440750486,-74.2001679416,research,Alive or Dead: Dead,https://www.inaturalist.org/observations/48546575,,Dead
48482584,Northern Diamondback Terrapin,2020-06-04 18:15:45-04:00,"New Jersey, US",39.5518860037,-74.2506718111,research,,https://www.inaturalist.org/observations/48482584,,
48482288,Northern Diamondback Terrapin,2020-06-04 18:17:14-04:00,"New Jersey, US",39.4314347288,-74.2584438692,research,,https://www.inaturalist.org/observations/48482288,,
48472482,Northern Diamondback Terrapin,2020-06-04 13:46:34-04:00,"New Jersey, US",39.1496183331,-75.001329305,research,,https://www.inaturalist.org/observations/48472482,,
48434314,Northern Diamondback Terrapin,2020-06-04 09:40:20-04:00,"New Jersey, US",39.4682981774,-74.3888697914,research,Alive or Dead: Dead,https://www.inaturalist.org/observations/48434314,,Dead
47920854,Northern Diamondback Terrapin,2020-05-30 12:03:07-04:00,"New Jersey, US",40.7280687035,-74.2287541091,research,,https://www.inaturalist.org/observations/47920854,,
47797431,Northern Diamondback Terrapin,2020-05-29 21:26:07-04:00,"New Jersey, US",39.7173736213,-74.1406777733,research,,https://www.inaturalist.org/observations/47797431,,
46247682,Northern Diamondback Terrapin,2020-05-09,United States,39.6022299331,-74.1155866996,research,Life Stage: Juvenile,https://www.inaturalist.org/observations/46247682,Juvenile,
46168610,Northern Diamondback Terrapin,2020-05-16 16:35:19-04:00,"New Jersey, US",39.114021039,-74.9979874243,research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/46168610,Adult,Dead
46158837,Atlantic Menhaden,2020-05-10 19:01:31-04:00,"Sandy Hook Beach, NJ, US",40.48113667,-74.00657778,research,,https://www.inaturalist.org/observations/46158837,,
44934404,Northern Diamondback Terrapin,2020-05-03 21:46:00-04:00,United States,40.458726922,-73.8842402343,research,,https://www.inaturalist.org/observations/44934404,,
44920688,Northern Diamondback Terrapin,2020-05-04 16:29:58-04:00,"New Jersey, US",39.4007990818,-74.2567503006,research,,https://www.inaturalist.org/observations/44920688,,
44917054,Northern Diamondback Terrapin,2020-05-04 06:23:05-04:00,"New Jersey, US",39.515396037,-74.3970597739,research,"Life Stage: Juvenile, Alive or Dead: Dead",https://www.inaturalist.org/observations/44917054,Juvenile,Dead
44630450,Northern Diamondback Terrapin,2020-05-02 12:19:02-04:00,"New Jersey, US",39.1003561308,-74.8915499777,research,"Life Stage: Juvenile, Alive or Dead: Alive",https://www.inaturalist.org/observations/44630450,Juvenile,Alive
44630349,Northern Diamondback Terrapin,2020-05-02 12:35:26-04:00,"Cape May County, US-NJ, US",39.1266754515,-74.8530517738,research,"Life Stage: Juvenile, Alive or Dead: Alive",https://www.inaturalist.org/observations/44630349,Juvenile,Alive
43626002,Ipswich Sparrow,2020-02-15 16:41:07-05:00,"Ocean Twp, NJ, USA",39.7640637859,-74.10365358,research,,https://www.inaturalist.org/observations/43626002,,
43617311,Atlantic Menhaden,2020-04-25 12:22:04-04:00,"Navesink River, Red Bank, NJ, US",40.3570857847,-74.0632318639,research,,https://www.inaturalist.org/observations/43617311,,
43379665,Northern Diamondback Terrapin,2020-04-25 11:39:50-04:00,"Cape May County, US-NJ, US",39.0112299415,-74.8019114008,research,"Life Stage: Juvenile, Alive or Dead: Alive",https://www.inaturalist.org/observations/43379665,Juvenile,Alive
43379529,Northern Diamondback Terrapin,2020-04-25 11:42:33-04:00,"Cape May County, US-NJ, US",39.1076134323,-74.8440680646,research,"Life Stage: Juvenile, Alive or Dead: Alive",https://www.inaturalist.org/observations/43379529,Juvenile,Alive
43378022,Northern Diamondback Terrapin,2020-04-25 11:47:38-04:00,"Cape May County, US-NJ, US",39.1133402824,-74.8674291814,research,,https://www.inaturalist.org/observations/43378022,,
43377771,Northern Diamondback Terrapin,2020-04-25 11:48:25-04:00,"Cape May County, US-NJ, US",39.1863029121,-74.9554537183,research,"Life Stage: Juvenile, Alive or Dead: Alive",https://www.inaturalist.org/observations/43377771,Juvenile,Alive
43377146,Northern Diamondback Terrapin,2020-04-25 11:51:30-04:00,"Cape May County, US-NJ, US",39.138444592,-74.9599398365,research,"Life Stage: Juvenile, Alive or Dead: Alive",https://www.inaturalist.org/observations/43377146,Juvenile,Alive
42293843,Atlantic Menhaden,2020-04-15 16:24:02-04:00,"Navesink River, Rumson, NJ, US",40.3767908775,-74.0129899758,research,,https://www.inaturalist.org/observations/42293843,,
40154105,Atlantic Menhaden,2020-03-17 13:45:00-04:00,"Union Beach, NJ 07735, USA",40.4537688448,-74.1729703501,research,,https://www.inaturalist.org/observations/40154105,,
39126358,Atlantic Menhaden,2020-02-23 12:05:00-05:00,"Sandy Hook, Middletown, NJ, USA",40.4466758434,-73.9942147107,research,,https://www.inaturalist.org/observations/39126358,,
38859792,Atlantic Menhaden,2020-02-19 11:39:56-05:00,"Villas, NJ 08251, USA",39.0583572388,-74.9218673706,research,,https://www.inaturalist.org/observations/38859792,,
38574014,Northern Diamondback Terrapin,2020-02-12 12:00:47-05:00,"New Jersey, US",39.5291683551,-74.581864312,research,Alive or Dead: Dead,https://www.inaturalist.org/observations/38574014,,Dead
37567809,Northern Diamondback Terrapin,2020-01-02 14:02:00-10:00,"New Jersey, US",39.066489359,-74.884423107,research,,https://www.inaturalist.org/observations/37567809,,
